normalized_nickname_key,display_nickname_examples,irc_syntax_status,irc_syntax_invalid_examples,registered_in_2002_cadastros,cadastro_segments,cadastro_record_ids,operator_or_master,operator_access_levels,operator_source_records,present_in_ircontro,ircontro_event_ids,ircontro_event_names,ircontro_source_records,participation_profile,evidence_scope,privacy_scope,notes
santiago_do_clam,Santiago_do_ClaM,all_examples_valid,,true,male,cb_20021128_0819,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
santinha_de_piercing,Santinha_de_Piercing,all_examples_valid,,true,female,cb_20021128_1294,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
santoforte-rj,SantoForte-RJ,all_examples_valid,,true,male,cb_20021128_0820,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
sara-basktera,SARA-BASKTERA,all_examples_valid,,true,female,cb_20021128_1295,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
saradao-barra,Saradao-barra,all_examples_valid,,true,male,cb_20021128_0821,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
saradinho_barra,Saradinho_Barra,all_examples_valid,,true,male,cb_20021128_0822,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
saradinho_rj,Saradinho_RJ_,all_examples_valid,,true,male,cb_20021128_0823,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
sarado_do_meier,*_SaRaDo_Do_MeIeR_* | SaRaDo_Do_MeIeR,mixed_examples,*_SaRaDo_Do_MeIeR_*,true,male,cb_20021128_0027 | cb_20021128_0825,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
sarado_gato,sarado gato,no_examples_valid,sarado gato,true,male,cb_20021128_0824,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
saradourca,saradoURCA,all_examples_valid,,true,male,cb_20021128_0826,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
scavernoso,scavernoso,all_examples_valid,,true,male,cb_20021128_0827,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
scoobyy,Scoobyy,all_examples_valid,,true,male,cb_20021128_0828,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
scorpion,scorpion,all_examples_valid,,true,male,cb_20021128_0829,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
sebastian_ci,Sebastian_CI,all_examples_valid,,true,male,cb_20021128_0830,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
secretdreams,SecretDreams,all_examples_valid,,true,male,cb_20021128_0831,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
sedutor,sedutor,all_examples_valid,,true,male,cb_20021128_0832,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
selvagem,selvagem,all_examples_valid,,true,female,cb_20021128_1296,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
sereia,SEREIA,all_examples_valid,,true,female,cb_20021128_1297,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
serial_killer,Serial Killer,no_examples_valid,Serial Killer,true,male,cb_20021128_0833,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
serrote,serrote,all_examples_valid,,true,male,cb_20021128_0834,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
seu_creysson_com_eco,SEU_CREYSSON_COM_ECO,all_examples_valid,,true,male,cb_20021128_0835,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
shacal,SHACAL,all_examples_valid,,true,male,cb_20021128_0836,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
shagrath_barra,Shagrath_Barra,all_examples_valid,,true,male,cb_20021128_0837,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
shark_rio,SHARK_RIO,all_examples_valid,,true,male,cb_20021128_0838,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
shaw_27,Shaw_27,all_examples_valid,,true,male,cb_20021128_0839,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
sheha,SheHa,all_examples_valid,,true,female,cb_20021128_1298,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
silver[tape],Silver[tape],all_examples_valid,,true,male,cb_20021128_0840,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
sim_h,Sim_h,all_examples_valid,,true,male,cb_20021128_0841,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
skatablau,skatablau,all_examples_valid,,true,male,cb_20021128_0842,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
skater,skater,all_examples_valid,,true,male,cb_20021128_0843,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
slack_rj,slack_rj,all_examples_valid,,true,male,cb_20021128_0844,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
slash-rj,SLASH-RJ,all_examples_valid,,true,male,cb_20021128_0845,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
slater-rio,Slater-Rio,all_examples_valid,,true,male,cb_20021128_0846,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
sma,sma,all_examples_valid,,true,male,cb_20021128_0847,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
sneez,Sneez,all_examples_valid,,true,male,cb_20021128_0848,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
sol,sol,all_examples_valid,,true,female,cb_20021128_1299,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
son_gotem,SON GOTEM,no_examples_valid,SON GOTEM,true,male,cb_20021128_0849,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
soneca-farol,soneca-farol,all_examples_valid,,false,,,true,,cb_access_200012_016,false,,,,operator_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
soneca_farol,Soneca_Farol,all_examples_valid,,true,male,cb_20021128_0012,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
sosso,SoSSo,all_examples_valid,,true,male,cb_20021128_0850,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
soundbass_rj,SoundBaSs_RJ,all_examples_valid,,true,male,cb_20021128_0851,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
spice_invader,SPICE_Invader,all_examples_valid,,false,,,false,,,true,cb_reveillon_2000_2001_post_reveillon,Canal Barra Reveillon 2000-2001 / post-Reveillon gathering,data/raw/ircontros/reveillon-2000-2001-post-reveillon.csv,ircontro_presence_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
spyman,Spyman,all_examples_valid,,true,male,cb_20021128_0852,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
srdo_rio,S@R@DO_Rio,no_examples_valid,S@R@DO_Rio,true,male,cb_20021128_0814,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
ssele_recreio,SSele_Recreio,all_examples_valid,,true,female,cb_20021128_1300,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
stompy,StompY,all_examples_valid,,true,male,cb_20021128_0853,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
sufocador|cpm-275|,SuFoCaDoR|CPM-275|,all_examples_valid,,true,male,cb_20021128_0854,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
sunny,sunny,all_examples_valid,,true,male,cb_20021128_0855,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
sunrick,SUNRICk,all_examples_valid,,true,male,cb_20021128_0856,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
sunrico,SUNRICO,all_examples_valid,,true,male,cb_20021128_0857,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
super-bruno,SUPER-BRUNO,all_examples_valid,,true,male,cb_20021128_0858,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
super_chata,Super_Chata,all_examples_valid,,true,female,cb_20021128_1301,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
superhomem-rj,SUPERHOMEM-RJ,all_examples_valid,,true,male,cb_20021128_0013,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
superpoderosa-rj,SUPERPODEROSA-RJ,all_examples_valid,,true,female,cb_20021128_1303,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
superpoderosa_rj,SUPERPODEROSA_RJ,all_examples_valid,,true,female,cb_20021128_1302,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
supersoni,SuperSoni,all_examples_valid,,true,male,cb_20021128_0859,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
surfboysp21a,SurfboySP21a,all_examples_valid,,true,male,cb_20021128_0860,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
surfer_rj,Surfer_RJ,all_examples_valid,,true,male,cb_20021128_0861,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
surffer,Surffer,all_examples_valid,,true,male,cb_20021128_0862,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
surfista-rjpa,Surfista-RJpa,all_examples_valid,,true,male,cb_20021128_0868,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
surfista_19,Surfista_19 | surfista_19,all_examples_valid,,true,male,cb_20021128_0863 | cb_20021128_0864,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
surfista_de_alma,Surfista_De_Alma,all_examples_valid,,true,male,cb_20021128_0865,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
surfista_de_areia,surfista_de_areia,all_examples_valid,,true,male,cb_20021128_0866,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
surfista_lunar,Surfista_Lunar,all_examples_valid,,true,male,cb_20021128_0867,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
susanches,SuSaNChEs,all_examples_valid,,true,female,cb_20021128_1304,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
susie-rj,Susie-Rj,all_examples_valid,,true,female,cb_20021128_1305,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
swell,Swell,all_examples_valid,,true,male,cb_20021128_0869,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
syang,Syang,all_examples_valid,,true,female,cb_20021128_1306,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
t-bone|barra,T-Bone|Barra | t-bone|barra,all_examples_valid,,true,male,cb_20021128_0878,true,,cb_access_200012_010,false,,,,registered_operator,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
t0a_t0a,T0A_T0A,all_examples_valid,,true,male,cb_20021128_0870,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tadeu_lopes,tadeu lopes,no_examples_valid,tadeu lopes,true,male,cb_20021128_0871,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
taradinho_21,Taradinho_21,all_examples_valid,,true,male,cb_20021128_0872,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tas2002,TAS2002,all_examples_valid,,true,male,cb_20021128_0873,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tata,tata,all_examples_valid,,true,female,cb_20021128_1307,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tata_recreio,TATA_RECREIO,all_examples_valid,,true,female,cb_20021128_1308,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tati_bananinha,TATi_BANANiNHA,all_examples_valid,,true,female,cb_20021128_1309,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tati_nana,Tati_Nana,all_examples_valid,,true,female,cb_20021128_1310,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tato,TATO,all_examples_valid,,true,male,cb_20021128_0874,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
taty-recreio,Taty-Recreio,all_examples_valid,,true,female,cb_20021128_1311,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tauuuuule,TAUUUUULE,all_examples_valid,,true,male,cb_20021128_0875,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tavinho_17_foto,TaViNhO_17_FOTO,all_examples_valid,,true,male,cb_20021128_0876,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
taz__devil,taz__devil,all_examples_valid,,true,male,cb_20021128_0877,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tchutchuca_vila-isabel_icq,TcHuTcHuCa_VILA-ISABEL_ICQ,all_examples_valid,,true,female,cb_20021128_1312,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
teco-barra,teco-barra,all_examples_valid,,true,male,cb_20021128_0880,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
teco23,Teco23,all_examples_valid,,true,male,cb_20021128_0879,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
teka,Teka,all_examples_valid,,true,female,cb_20021128_1313,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
telma,TELMA,all_examples_valid,,true,female,cb_20021128_1314,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
thadeu_ipa,Thadeu_Ipa,all_examples_valid,,true,male,cb_20021128_0881,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
thaisrj,ThaisRJ,all_examples_valid,,true,female,cb_20021128_1315,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
thata_barra,ThAtA_BARRA,all_examples_valid,,true,female,cb_20021128_1316,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
thays}}15,ThayS}}15,all_examples_valid,,true,female,cb_20021128_1317,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
the_badboy-photo,The_BadBoy-Photo,all_examples_valid,,true,male,cb_20021128_0884,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
the_crow_jpa,The_Crow_Jpa,all_examples_valid,,true,male,cb_20021128_0885,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
the_hunter,The Hunter,no_examples_valid,The Hunter,true,male,cb_20021128_0882,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
the_king_of_hell,The_King_of_Hell,all_examples_valid,,true,male,cb_20021128_0886,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
the_saint,THe SaiNT,no_examples_valid,THe SaiNT,true,male,cb_20021128_0883,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
theshadow,TheShadow,all_examples_valid,,true,male,cb_20021128_0887,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
thiagao,thiagao,all_examples_valid,,true,male,cb_20021128_0888,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
thiago,Thiago,all_examples_valid,,true,male,cb_20021128_0889,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
thiago_barra_ufrj,Thiago_Barra_UFRJ,all_examples_valid,,true,male,cb_20021128_0890,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
thiago_du_pan,ThIaGo_du_PaN,all_examples_valid,,true,male,cb_20021128_0891,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
thiagopozzato,ThiagoPozzato,all_examples_valid,,true,male,cb_20021128_0892,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
thiamat,THIAMAT,all_examples_valid,,true,male,cb_20021128_0893,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
thiara_recreio,ThIaRa_ReCrEiO,all_examples_valid,,true,female,cb_20021128_1318,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
thico,Thico,all_examples_valid,,true,male,cb_20021128_0894,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
thiffany,Thiffany,all_examples_valid,,true,female,cb_20021128_1319,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tiago19zs,Tiago19zs,all_examples_valid,,true,male,cb_20021128_0895,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tico-p2,TICO-P2,all_examples_valid,,true,male,cb_20021128_0896,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tieh,TIEH,all_examples_valid,,true,male,cb_20021128_0897,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tig3r,TiG3r,all_examples_valid,,true,male,cb_20021128_0898,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tigo,Tigo,all_examples_valid,,true,male,cb_20021128_0899,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tigo_19_marrentinho,TiGo_19_Marrentinho,all_examples_valid,,true,male,cb_20021128_0900,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tigrao_da_barra,Tigrao_da_Barra,all_examples_valid,,true,male,cb_20021128_0901,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tigraoo,tigraoo,all_examples_valid,,true,male,cb_20021128_0902,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tigresa_barra,Tigresa_Barra | tigresa_barra,all_examples_valid,,true,female,cb_20021128_0959,true,,cb_access_200012_022,false,,,,registered_operator,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tiiigooo,TiiiGooo,all_examples_valid,,true,male,cb_20021128_0903,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
timid_girl,timid_girl,all_examples_valid,,true,female,cb_20021128_1320,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
timida17_recreio,Timida17_RECREIO,all_examples_valid,,true,female,cb_20021128_1321,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tinhow_tricolor_gloria,Tinhow_Tricolor_Glória,no_examples_valid,Tinhow_Tricolor_Glória,true,male,cb_20021128_0904,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tininha,tininha,all_examples_valid,,true,female,cb_20021128_1322,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
titu,titu,all_examples_valid,,true,male,cb_20021128_0905,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
toddynho_elite,Toddynho_Elite,all_examples_valid,,true,male,cb_20021128_0906,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tom_del0nge_182,ToM_DeL0NgE_182,all_examples_valid,,true,male,cb_20021128_0907,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tomcruise,TomCruise_,all_examples_valid,,true,male,cb_20021128_0908,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tonny_recreio,ToNnY_ReCrEiO,all_examples_valid,,true,male,cb_20021128_0909,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
tonypenha,TonyPENHA,all_examples_valid,,true,male,cb_20021128_0910,false,,,false,,,,registered_only,historical_nickname_level_only,no_civil_identity_inference,"This index joins nickname-level evidence only. It does not infer civil identity, residence or private relationships."
